rank,word,count
22312,un-intensified,1
22313,raged,1
22314,guess.just,1
22315,followings,1
22316,fated,1
22317,manus,1
22318,2:45pm,1
22319,frono,1
22320,cultura,1
22321,asian/non,1
22322,owener,1
22323,sangria/mojitos,1
22324,luca,1
22325,over-exaggerating,1
22326,alls,1
22327,most-def,1
22328,lucille,1
22329,converse,1
22330,chatty/friendly,1
22331,wilson/keele,1
22332,phokim,1
22333,surpasses,1
22334,dimary,1
22335,uphill,1
22336,deployed,1
22337,regionally,1
22338,reheating,1
22339,rearranged,1
22340,aok,1
22341,notoriously,1
22342,oft-changing,1
22343,mishmash,1
22344,folky,1
22345,buttermilky,1
22346,fresh-to-order,1
22347,humungous,1
22348,briny,1
22349,deliscious,1
22350,quailty,1
22351,lemon-grass,1
22352,order.most,1
22353,realised,1
22354,chinese.it,1
22355,on.the,1
22356,that.i,1
22357,maaaan,1
22358,=|,1
22359,cheng,1
22360,mince,1
22361,80k,1
22362,warrany,1
22363,2200,1
22364,acrossed,1
22365,standpoint,1
22366,chauffer,1
22367,diiiirty,1
22368,sogging,1
22369,burlington,1
22370,unwelcomed,1
22371,elyria,1
22372,dented/damaged,1
22373,robberies,1
22374,ortega,1
22375,starless,1
22376,re-breaking,1
22377,wu,1
22378,suggestions-they,1
22379,side-by-side,1
22380,surprise-,1
22381,jamuna,1
22382,donut-like,1
22383,ice-,1
22384,haveli,1
22385,effecient,1
22386,tasty.the,1
22387,passmore,1
22388,mings,1
22389,period..,1
22390,cuon,1
22391,casual..maybe,1
22392,budgeting,1
22393,subgum,1
22394,congeal,1
22395,.yet,1
22396,..then,1
22397,..cant,1
22398,expensive..,1
22399,wages,1
22400,7ish,1
22401,nip,1
22402,awesommmeee,1
22403,tofurkey,1
22404,loooonnnnggggg,1
22405,40minute,1
22406,warden,1
22407,panko-like,1
22408,squeezing,1
22409,parenthesis,1
22410,702-530-5634,1
22411,bludgeoned,1
22412,wiff,1
22413,unplugged,1
22414,bold-faced,1
22415,twenty-five,1
22416,pablos,1
22417,zoom,1
22418,a++++,1
22419,tamil/indian,1
22420,pricer,1
22421,teapots,1
22422,vouches,1
22423,frenzied,1
22424,kops,1
22425,intrinsic,1
22426,shimmy,1
22427,munchie,1
22428,high-schooler,1
22429,christy,1
22430,mikes,1
22431,fixer-upper,1
22432,piaza,1
22433,lassis,1
22434,had'nt,1
22435,tagged,1
22436,sfo,1
22437,3-hour,1
22438,goji,1
22439,scientific,1
22440,reheats,1
22441,32/person,1
22442,all-you-can-eats,1
22443,christa,1
22444,cranny,1
22445,upsel,1
22446,beyound,1
22447,recamend,1
22448,friendly/attentive,1
22449,pathetically,1
22450,standby,1
22451,infrequently,1
22452,cievche,1
22453,mouthwateringly,1
22454,breaky,1
22455,chulpes,1
22456,hammock,1
22457,evan,1
22458,aswell,1
22459,pre-composed,1
22460,afforded,1
22461,cevivhe,1
22462,poblano,1
22463,chink,1
22464,cultivated,1
22465,tequilas/rum,1
22466,'secret,1
22467,event/party,1
22468,kerala,1
22469,unoccupied,1
22470,veda,1
22471,avial,1
22472,udupi,1
22473,7-7:30pm,1
22474,tick,1
22475,8/,1
22476,5/,1
22477,snack/light,1
22478,0830,1
22479,0945,1
22480,communicator,1
22481,compound,1
22482,-pool,1
22483,gna,1
22484,-not,1
22485,piggybackers,1
22486,-bullshit,1
22487,-shuttle,1
22488,-always,1
22489,-computer,1
22490,enroll,1
22491,defects,1
22492,prototypical,1
22493,evening.no,1
22494,9-11am,1
22495,9:30-11:30,1
22496,cut-off,1
22497,trinity,1
22498,avoide,1
22499,bullsh*t,1
22500,8.25+,1
22501,changed-up,1
22502,casual/a,1
22503,delicious-good,1
22504,grits-very,1
22505,trendy/new,1
22506,meh-okay,1
22507,infinity,1
22508,vw,1
22509,pastes,1
22510,non-shrimp,1
22511,515p,1
22512,revisited,1
22513,leaches,1
22514,strippers,1
22515,riiiiiight,1
22516,bissshh,1
22517,meat-lover,1
22518,servpro,1
22519,napoli,1
22520,hand-thrown,1
22521,b-,1
22522,freshetta,1
22523,cpk,1
22524,uw,1
22525,trendier,1
22526,effin,1
22527,doffer,1
22528,car-less,1
22529,aminutes,1
22530,phonecall,1
22531,pollute,1
22532,ingestion,1
22533,hamhock,1
22534,satisfactiom,1
22535,bussiness,1
22536,interpreted,1
22537,snacks-,1
22538,plates-,1
22539,briney,1
22540,f^,1
22541,experience.the,1
22542,bait-and-switch,1
22543,skyharbor,1
22544,1970s,1
22545,..ridiculous,1
22546,25min,1
22547,flat-iron,1
22548,blue-moon,1
22549,bylaw,1
22550,frostbite,1
22551,overlooks,1
22552,ragoon,1
22553,fried/steamed,1
22554,getup,1
22555,unbiased,1
22556,divers,1
22557,pj,1
22558,duchess,1
22559,*meh*,1
22560,face-,1
22561,kernels,1
22562,home-y,1
22563,familiarity,1
22564,'waffle,1
22565,lull,1
22566,doorstep,1
22567,bajillion,1
22568,actor,1
22569,stein,1
22570,monotonous,1
22571,sone,1
22572,maywood,1
22573,12.99/pp,1
22574,rajat,1
22575,ez,1
22576,american-asian,1
22577,hesitance,1
22578,*yums*,1
22579,scumbag,1
22580,6:00am,1
22581,6:00am-10:00am,1
22582,miner,1
22583,12:00am,1
22584,pristinely,1
22585,up-kept,1
22586,caserole,1
22587,idling,1
22588,-seriously,1
22589,blower,1
22590,inconvinced,1
22591,cars/windows/,1
22592,mugged,1
22593,p.f,1
22594,tutting,1
22595,crowding,1
22596,the..bobbie,1
22597,this..bobbie,1
22598,.guess,1
22599,duh..,1
22600,t.j,1
22601,guy-,1
22602,revise,1
22603,paperwork-,1
22604,badgered,1
22605,scoured,1
22606,2014-,1
22607,204/365,1
22608,footlongs,1
22609,grittier,1
22610,fd,1
22611,togethers,1
22612,misstep,1
22613,glisten,1
22614,judicious,1
22615,higher-quality,1
22616,mazda6,1
22617,loveable,1
22618,meat-,1
22619,paste..,1
22620,headboard,1
22621,12v,1
22622,gen,1
22623,oriely,1
22624,literately,1
22625,diagram,1
22626,calculates,1
22627,sitatuion,1
22628,servers/wait,1
22629,cardanale,1
22630,violate,1
22631,superiors,1
22632,reporter,1
22633,squealing,1
22634,new-to-me,1
22635,pisco,1
22636,-started,1
22637,-next,1
22638,hunny,1
22639,seschwan,1
22640,service-i,1
22641,.another,1
22642,meal-go,1
22643,.dont,1
22644,dk,1
22645,yiu,1
22646,rediculously,1
22647,kal-gook-soo,1
22648,distinctively,1
22649,ibm,1
22650,in-chon,1
22651,lifeline,1
22652,2,000+,1
22653,flamin,1
22654,tireless,1
22655,nourishing,1
22656,one-day,1
22657,greenhouses,1
22658,chrysanthemum,1
22659,order/stock,1
22660,vacuum-sealed,1
22661,'okay,1
22662,harrowing,1
22663,dissolved,1
22664,detected,1
22665,o.o,1
22666,nth,1
22667,behaviourssssssss,1
22668,loner,1
22669,loners,1
22670,wickedly,1
22671,beadboard,1
22672,serena,1
22673,gun/,1
22674,wed.,1
22675,potaote,1
22676,.keep,1
22677,downpayment,1
22678,microvan,1
22679,truecar.com,1
22680,appraised,1
22681,retell,1
22682,re-provide,1
22683,pre-approved,1
22684,bank/financer/lender,1
22685,drafted,1
22686,credence,1
22687,resourcefulness,1
22688,advocating,1
22689,assort,1
22690,cup..the,1
22691,symptom,1
22692,monsters,1
22693,must-avoid,1
22694,tangos,1
22695,thanksgiving..in,1
22696,soft/soggy,1
22697,stuffing..was,1
22698,resistant,1
22699,leeches,1
22700,5-course,1
22701,.did,1
22702,amadhi,1
22703,there'es,1
22704,clean/sanitary,1
22705,capturing,1
22706,consomme,1
22707,decision-making,1
22708,obvioulsy,1
22709,belligerently,1
22710,burping,1
22711,qnd,1
22712,welcoming/nice,1
22713,sternly,1
22714,kotu,1
22715,urinate,1
22716,rummage,1
22717,tasteless..more,1
22718,daal..,1
22719,masalaas,1
22720,sambhar..n,1
22721,soft..,1
22722,cdn,1
22723,propertly,1
22724,eyesore,1
22725,brights,1
22726,catalog,1
22727,7.49,1
22728,capistromi,1
22729,citrus-y,1
22730,aaaannd,1
22731,carly,1
22732,amt,1
22733,dante,1
22734,kairakudi,1
22735,non-breakfast,1
22736,extraneous,1
22737,ripped-off,1
22738,deleo,1
22739,cx-5-touring,1
22740,cardamom,1
22741,queasy,1
22742,ncal,1
22743,flavpr,1
22744,i.,1
22745,tortoise,1
22746,atomosphere,1
22747,apple/fruit,1
22748,gulab,1
22749,othere,1
22750,perfunctory,1
22751,ingested,1
22752,compels,1
22753,honkey,1
22754,ko,1
22755,eee,1
22756,consternation,1
22757,translations,1
22758,koreanized,1
22759,sinotophied,1
22760,over-stuffed,1
22761,bokumbap,1
22762,elder,1
22763,statesmen,1
22764,neng,1
22765,copacetic,1
22766,oppa,1
22767,kudurap,1
22768,restup,1
22769,whitey,1
22770,co-ed,1
22771,burglars,1
22772,commenter,1
22773,rest.,1
22774,roadkill,1
22775,lathe,1
22776,bedframe,1
22777,cordials,1
22778,delta,1
22779,fall-apart,1
22780,carplay,1
22781,southern-style,1
22782,grubby,1
22783,szchewaun,1
22784,flocking,1
22785,delicious-,1
22786,cocunut,1
22787,channai,1
22788,tryyyy,1
22789,scrambling,1
22790,546,1
22791,645,1
22792,rasmali,1
22793,mendoza,1
22794,pecancello,1
22795,aperitif,1
22796,egglants,1
22797,steeles/yonge,1
22798,firmed,1
22799,residues,1
22800,mysali,1
22801,spongie,1
22802,stowe,1
22803,12-15,1
22804,5mins,1
22805,armosphere,1
22806,silverware/cutlery,1
22807,cozy-lots,1
22808,ottoman/seats,1
22809,chongqing,1
22810,traffic/loud,1
22811,designing,1
22812,combo-,1
22813,soon-to-come,1
22814,nontraditional,1
22815,leek,1
22816,30-minute,1
22817,tap..,1
22818,authetic,1
22819,embellished,1
22820,misinforming,1
22821,patio/courtyard,1
22822,maintenance/service,1
22823,concave,1
22824,secrecy,1
22825,prevailed,1
22826,deviate,1
22827,chicken-like,1
22828,top-quality,1
22829,cne,1
22830,and.cold,1
22831,average-quality,1
22832,one-dimensional,1
22833,6.45,1
22834,overlap,1
22835,similarities,1
22836,american/chinese,1
22837,baby-less,1
22838,d9,1
22839,slit,1
22840,separates,1
22841,ipd,1
22842,mantous,1
22843,assigning,1
22844,..wings,1
22845,swolled,1
22846,charfa,1
22847,southlake,1
22848,steamers,1
22849,waft,1
22850,sanitization,1
22851,digits,1
22852,cobalt,1
22853,perlou-,1
22854,flavors-,1
22855,own-,1
22856,subtly,1
22857,chicken-,1
22858,sweet/spicy,1
22859,greens-,1
22860,pie-,1
22861,review-,1
22862,sumptuously,1
22863,semifreddo-,1
22864,much-,1
22865,fibrous,1
22866,sacrificing,1
22867,controllers,1
22868,jugs,1
22869,itd,1
22870,kingyo,1
22871,izakaya,1
22872,ngau,1
22873,hor,1
22874,ideals,1
22875,woodwork,1
22876,sunken,1
22877,siraracha,1
22878,effcient,1
22879,embraced,1
22880,adventurist,1
22881,embeds,1
22882,parma/brooklyn,1
22883,reconditioning,1
22884,assemblies,1
22885,bad-i,1
22886,tsp,1
22887,schezwan,1
22888,litttle,1
22889,concered,1
22890,'schezwan,1
22891,most-not,1
22892,take-off,1
22893,kadhai,1
22894,wining,1
22895,fabbrica,1
22896,auberge,1
22897,pommier,1
22898,small-business,1
22899,therein,1
22900,non-lunch,1
22901,one-year,1
22902,541,1
22903,4-bed,1
22904,4-bath,1
22905,furnashed,1
22906,tole,1
22907,beggars,1
22908,mooing,1
22909,employee/customer,1
22910,75k,1
22911,shocks/struts,1
22912,addresses,1
22913,non-airport,1
22914,pad/rotor,1
22915,8:10,1
22916,8:31,1
22917,38-40,1
22918,striped,1
22919,decks,1
22920,lengthwise,1
22921,accessory,1
22922,remedial,1
22923,lamb/,1
22924,célebre,1
22925,cumpleaños,1
22926,pasado,1
22927,sábado,1
22928,encanto,1
22929,atencion,1
22930,increíbles,1
22931,preferencia,1
22932,patos,1
22933,principales,1
22934,recomendable,1
22935,hounding,1
22936,kaka,1
22937,ellesmere,1
22938,kincaid,1
22939,worrisome,1
22940,conflicting,1
22941,**edit,1
22942,inspectors,1
22943,retardo..this,1
22944,promise..you,1
22945,throw-up,1
22946,collapse,1
22947,.none,1
22948,dreamt,1
22949,weer,1
22950,wuthering,1
22951,mgrs,1
22952,minium,1
22953,knowledge/notice,1
22954,qualifying,1
22955,stripper,1
22956,throttle,1
22957,5:15,1
22958,livable,1
22959,.show,1
22960,yeeeeeaaars,1
22961,uncleared,1
22962,new/trendy,1
22963,logistics,1
22964,characterized,1
22965,ruff,1
22966,cobbled-together,1
22967,rice/noodle/breakfast,1
22968,berating*,1
22969,berating,1
22970,sherlocking,1
22971,abandon,1
22972,gutless,1
22973,follow-through,1
22974,menial,1
22975,blemish,1
22976,yesssss,1
22977,noooooooooooo,1
22978,reincarnation,1
22979,ammmmaazinngg,1
22980,wiggy,1
22981,froday,1
22982,t.j.,1
22983,nominated,1
22984,9:40,1
22985,goodnight,1
22986,aggregate,1
22987,61,1
22988,hoisan,1
22989,ma-po,1
22990,unbalanced,1
22991,vivaldi,1
22992,soundtrack,1
22993,shipments,1
22994,falsehood,1
22995,screaming/knocking,1
22996,villages,1
22997,llc,1
22998,high-artistry,1
22999,godin,1
23000,pecan-cello,1
23001,pricepoint,1
23002,46.00,1
23003,xi,1
23004,classed,1
23005,dinnah,1
23006,15.49ish,1
23007,yaasss,1
23008,beeper,1
23009,burrow,1
23010,game-changer,1
23011,breast/white,1
23012,thigh/dark,1
23013,predominated,1
23014,40.00,1
23015,hairnets,1
23016,bandanas,1
23017,practice.,1
23018,dry/tough/stale,1
23019,recalls,1
23020,money.thank,1
23021,professional/friendly,1
23022,8:15pm,1
23023,/person,1
23024,green-tea,1
23025,8.5/10,1
23026,12/10,1
23027,makeing,1
23028,carberator,1
23029,experience/problem,1
23030,midas,1
23031,exasperated,1
23032,orginally,1
23033,clunk,1
23034,-potatoes,1
23035,-peas,1
23036,cottage,1
23037,dal,1
23038,makhni,1
23039,-home-style,1
23040,kathirikkai,1
23041,kulambu,1
23042,mango-y,1
23043,papadum,1
23044,papadums,1
23045,smart-ass,1
23046,requestor,1
23047,imbedded,1
23048,2.5-,1
23049,1h,1
23050,broadest,1
23051,competence,1
23052,chastise,1
23053,deadlines,1
23054,miscalculation,1
23055,before*,1
23056,wonderment,1
23057,easy-going,1
23058,years-ish,1
23059,pothole,1
23060,magoo,1
23061,microwaved-soft,1
23062,over-flowing,1
23063,name.the,1
23064,boombb,1
23065,**overall,1
23066,.only,1
23067,10:10pm,1
23068,braved,1
23069,come'on,1
23070,christians,1
23071,transitional,1
23072,off-campus,1
23073,531,1
23074,papters,1
23075,controlling,1
23076,securities,1
23077,study/,1
23078,damages/,1
23079,pan-am,1
23080,7:20,1
23081,mantou,1
23082,piecemeal,1
23083,sha-cha,1
23084,gao-li,1
23085,cai,1
23086,two-hour,1
23087,punjabi,1
23088,seviced,1
23089,zingy,1
23090,veg-biryani,1
23091,asides,1
23092,notsk,1
23093,ambiance/environment,1
23094,meals.i,1
23095,poori,1
23096,really..,1
23097,pot..,1
23098,.3,1
23099,930pm,1
23100,houzz,1
23101,in-town,1
23102,entities,1
23103,scouted,1
23104,unyielding,1
23105,comps,1
23106,2-4-1,1
23107,oblige,1
23108,stick-your-hand-up-in-the-air,1
23109,geeky,1
23110,last-minute,1
23111,top-reviewed,1
23112,11-15,1
23113,falooda-,1
23114,good.they,1
23115,hugggge,1
23116,5-stars..becuase,1
23117,inch..,1
23118,bigdaddy,1
23119,u..,1
23120,1.half,1
23121,moped,1
23122,ether,1
23123,differentiation,1
23124,jaw-dropping,1
23125,unequivocal,1
23126,salivate,1
23127,abbreviated,1
23128,smocked,1
23129,criticisms,1
23130,hot-pot,1
23131,70..,1
23132,phenomenally,1
23133,weaved,1
23134,not-too-tart-not-too-sweet,1
23135,suppossed,1
23136,keyword,1
23137,receivable,1
23138,dicey,1
23139,9-month-old,1
23140,shrieks,1
23141,kind-of,1
23142,bedspace,1
23143,noturkey,1
23144,fiving,1
23145,mastro,1
23146,harolds,1
23147,5.00/bottle,1
23148,10-year,1
23149,deeeeelish,1
23150,yeager,1
23151,redbull,1
23152,staples*,1
23153,fuhgeddaboudit,1
23154,bad.very,1
23155,butter-y,1
23156,crustless,1
23157,breakfast/lunch/afternoon,1
23158,coffee/tea/soy,1
23159,helpings,1
23160,troika,1
23161,seaboard,1
23162,confluence,1
23163,ster,1
23164,undue,1
23165,laborious,1
23166,lumbersexual,1
23167,well-grilled,1
23168,unironically,1
23169,derelict,1
23170,masquerades,1
23171,poorhouse,1
23172,tapestry,1
23173,cut-eyes,1
23174,resturante,1
23175,braking,1
23176,malfunctions,1
23177,triggered,1
23178,vulgarity,1
23179,inappropriately,1
23180,uttappam,1
23181,newness,1
23182,moths,1
23183,anotherly,1
23184,ingriedients,1
23185,discombobulated,1
23186,interupted,1
23187,texty,1
23188,phone/computer,1
23189,corey,1
23190,nd,1
23191,vie,1
23192,t/condo,1
23193,english/chinese,1
23194,meats/balls/veggies,1
23195,morels,1
23196,portrayed,1
23197,docking,1
23198,unenthused,1
23199,-0.5,1
23200,adhered,1
23201,unexpected..haha,1
23202,huge.the,1
23203,smthg,1
23204,missing..overall,1
23205,'pitcher,1
23206,meats/seafood,1
23207,chowhound,1
23208,banned,1
23209,worthington,1
23210,species,1
23211,barring,1
23212,chik-fi-let,1
23213,listenin,1
23214,9yr,1
23215,coincidental,1
23216,jeopardy,1
23217,simon,1
23218,tomato-based,1
23219,child-sized,1
23220,blandest,1
23221,miniscule,1
23222,13.50,1
23223,azz,1
23224,aaaand,1
23225,also-frustrated,1
23226,counter/employee,1
23227,logos,1
23228,chettinadu,1
23229,non-fatty,1
23230,ok..i,1
23231,hard/soft,1
23232,pork/chive,1
23233,chili/black/vinegar/soy,1
23234,hand-pulling,1
23235,chewy/al-dente,1
23236,wok-frying,1
23237,earthiness,1
23238,hinted,1
23239,lusting,1
23240,infatuation,1
23241,hypnotize,1
23242,cafe-style,1
23243,siegel,1
23244,pronged,1
23245,robina,1
23246,little/no,1
23247,fillings/toppings,1
23248,sparerib,1
23249,foodservice,1
23250,avow,1
23251,fa,1
23252,options.i,1
23253,scheme,1
23254,sawdust,1
23255,johnathan,1
23256,salesmanship,1
23257,sit..,1
23258,repairmen,1
23259,expatriate,1
23260,sportiness,1
23261,geri,1
23262,cookoo,1
23263,14pcs,1
23264,merky,1
23265,500pm,1
23266,water-downed,1
23267,vermicilli,1
23268,semi-moist,1
23269,3or,1
23270,solver,1
23271,navigation,1
23272,day..but,1
23273,rydy,1
23274,sorghum,1
23275,laughably,1
23276,smolder,1
23277,ignite,1
23278,detectors,1
23279,kinks..,1
23280,19a,1
23281,fords,1
23282,limbeck,1
23283,soupbases,1
23284,stoppable,1
23285,lambs,1
23286,satisifcation,1
23287,kooky,1
23288,flirted,1
23289,textbooks,1
23290,duke-texas,1
23291,shrimp/calamari,1
23292,keychain,1
23293,whittington,1
23294,kincade,1
23295,winshield,1
23296,flapping,1
23297,lower-priced,1
23298,24-36,1
23299,reprise,1
23300,barkley,1
23301,lanka,1
23302,1:15pm,1
23303,upper-middle,1
23304,demographics,1
23305,fastfood,1
23306,carrots/peppers,1
23307,westlake,1
23308,chaozhou,1
23309,fishballs,1
23310,enokitake,1
23311,out/tired,1
23312,creek/carefree,1
23313,needs-,1
23314,3.99-,1
23315,hour-,1
23316,tapered,1
23317,back-too,1
23318,lolos,1
23319,gneerally,1
23320,600-640,1
23321,1,800,1
23322,gonzalez,1
23323,pakodas,1
23324,hurdle,1
23325,glances,1
23326,jammies,1
23327,grizzly,1
23328,allllright,1
23329,appraise,1
23330,-just,1
23331,kei,1
23332,hi-tea,1
23333,3:15pm,1
23334,pleaseeee,1
23335,bunnies-,1
23336,leettss,1
23337,-portions,1
23338,fat..,1
23339,alright..big,1
23340,7/8,1
23341,-table,1
23342,floury,1
23343,meal..,1
23344,blunty,1
23345,53.60,1
23346,2-person,1
23347,commence,1
23348,waddle,1
23349,texas-sized,1
23350,peanutty,1
23351,earbud-bursting,1
23352,stresses,1
23353,clappy,1
23354,driest,1
23355,shun,1
23356,cutability,1
23357,finalize,1
23358,sitdown,1
23359,telltale,1
23360,eccentricity,1
23361,myyyyyy,1
23362,yummmy,1
23363,e.x.c.e.p.t.i.o.n.a.l,1
23364,almosy,1
23365,comw,1
23366,hygienics,1
23367,12inches,1
23368,8.65,1
23369,naps,1
23370,coloured,1
23371,absent-minded,1
23372,well-packed,1
23373,standardized,1
23374,bowl/order,1
23375,black-eyes,1
23376,cornbread-,1
23377,oysters-,1
23378,grits-,1
23379,dessert-,1
23380,o-dark-thirty,1
23381,8.30,1
23382,mid-season,1
23383,occupation,1
23384,ornaments,1
23385,tottaly,1
23386,becaouse,1
23387,diferent,1
23388,sighn,1
23389,stll,1
23390,ceiling..but,1
23391,gf..,1
23392,lol..soooo,1
23393,goood..and,1
23394,kun-pao,1
23395,mee,1
23396,lil..sevice,1
23397,exelent..def,1
23398,joses,1
23399,colombian,1
23400,fatty-,1
23401,taste-,1
23402,accolade,1
23403,mvps,1
23404,skews,1
23405,gentile,1
23406,mercy,1
23407,'hue,1
23408,picasso,1
23409,dabs,1
23410,brimming,1
23411,stringed,1
23412,soso,1
23413,serpentine,1
23414,850,1
23415,tangochina,1
23416,café/restaurant,1
23417,unsually,1
23418,half-jokingly,1
23419,re-make,1
23420,chinatowns,1
23421,chinatango,1
23422,peterskis3,1
23423,12/16/11,1
23424,recentaly,1
23425,spontaneity,1
23426,referencing,1
23427,citing,1
23428,tragedy,1
23429,profiting,1
23430,breach,1
23431,exploiting,1
23432,1,400/mo,1
23433,upstanding,1
23434,average-tasting,1
23435,capicola,1
23436,accompanie,1
23437,capistrammi,1
23438,semi-authentic,1
23439,9-15,1
23440,low..,1
23441,pulley,1
23442,anything..like,1
23443,circulating,1
23444,raton,1
23445,latch,1
23446,mechanically,1
23447,upstairs.their,1
23448,realistically,1
23449,hiphop,1
23450,exclusiveness,1
23451,by-pass,1
23452,harden,1
23453,caramelize,1
23454,malasa,1
23455,hawker,1
23456,mystical,1
23457,erhm,1
23458,belmont,1
23459,escaped,1
23460,shenzen,1
23461,preowned,1
23462,sonata,1
23463,preassured,1
23464,disheartened,1
23465,jamboree,1
23466,standers,1
23467,261,1
23468,12.00+,1
23469,dinesafe,1
23470,certification,1
23471,permitting,1
23472,drafty,1
23473,sizzled,1
23474,tuxedo,1
23475,singtao,1
23476,misread,1
23477,marbled-just-enough,1
23478,lat/,1
23479,survivable,1
23480,non-standard,1
23481,day/week,1
23482,half-melted,1
23483,marries,1
23484,modernity,1
23485,approachability,1
23486,flick,1
23487,rooted,1
23488,runaway,1
23489,urging,1
23490,suspiciously,1
23491,gurgle,1
23492,gurgles,1
23493,crawled,1
23494,kleenex,1
23495,next/first,1
23496,*gross,1
23497,426,1
23498,eggplants,1
23499,303,1
23500,predictable,1
23501,cleanliness*,1
23502,1982,1
23503,tamed,1
23504,loft-like,1
23505,fashioneds,1
23506,crazily,1
23507,exploratory,1
23508,slowing,1
23509,rices,1
23510,friendlyw,1
23511,abourt,1
23512,physiolgy,1
23513,chimminey,1
23514,skyy,1
23515,mccormicks,1
23516,broadbent,1
23517,consistenly,1
23518,kendrick,1
23519,26+,1
23520,generate,1
23521,doubletake,1
23522,wawa,1
23523,wildwood,1
23524,seitan,1
23525,ahmazzzzzing,1
23526,.daaaaamn,1
23527,tickles,1
23528,..mmmmmmmmm,1
23529,f**k,1
23530,lawsuit,1
23531,thry,1
23532,incidences,1
23533,flabbergast,1
23534,suddle,1
23535,mureal,1
23536,truecar,1
23537,comission,1
23538,mustang,1
23539,presale,1
23540,tint-,1
23541,price-,1
23542,navigating,1
23543,cross-countried,1
23544,deprived,1
23545,mutant,1
23546,rainforest,1
23547,ancient,1
23548,wallflower,1
23549,tribiani,1
23550,mantra,1
23551,platicos,1
23552,3pcs,1
23553,emps,1
23554,appetiser,1
23555,over-abundance,1
23556,pamplona,1
23557,patacone,1
23558,cratin,1
23559,perth,1
23560,rocoto,1
23561,60-75,1
23562,eatcrest,1
23563,experincing,1
23564,tip-off,1
23565,fugu,1
23566,yes-,1
23567,inefficiency,1
23568,1661.25,1
23569,21,000,1
23570,lessees,1
23571,buy-out,1
23572,banksters,1
23573,4500,1
23574,musky,1
23575,loot,1
23576,northyork,1
23577,teacup,1
23578,'doughy,1
23579,wordlessly,1
23580,untill,1
23581,6th,1
23582,.should,1
23583,.8:10pm,1
23584,..cause,1
23585,provalone,1
23586,extremley,1
23587,breezeways,1
23588,fined,1
23589,petticoat,1
23590,gerry,1
23591,service/2,1
23592,lids,1
23593,8:20am,1
23594,9:20,1
23595,10:30p,1
23596,10:45p,1
23597,5.,1
23598,6.,1
23599,7.,1
23600,*would*,1
23601,chelsea-,1
23602,tableside,1
23603,negotiable,1
23604,dishware,1
23605,saga,1
23606,unjust,1
23607,thouht,1
23608,unfortunatwly,1
23609,forgetfulness,1
23610,territories,1
23611,eternally,1
23612,perpetual,1
23613,of-,1
23614,cress,1
23615,chapters,1
23616,contemporaries,1
23617,enthralled,1
23618,readying,1
23619,beckons,1
23620,sukha,1
23621,sponsors,1
23622,vegas.i,1
23623,toppings.the,1
23624,speculate,1
23625,affliction,1
23626,incher,1
23627,..look,1
23628,anyway.it,1
23629,saddens,1
23630,downstate,1
23631,goodd,1
23632,foood,1
23633,table/reservations,1
23634,do-able,1
23635,uni,1
23636,appreicate,1
23637,toured,1
23638,courtnee,1
23639,flecks,1
23640,sugar-sweet,1
23641,pre-sales/sales,1
23642,misrepresentation,1
23643,restaurant.they,1
23644,deservedly,1
23645,leeches.they,1
23646,world.they,1
23647,sizeble,1
23648,desolate-after-6pm,1
23649,woefully,1
23650,blindfolded,1
23651,sothern,1
23652,2/1/2013,1
23653,distinguishable,1
23654,too-thick,1
23655,sludge,1
23656,uhhhh,1
23657,hipot,1
23658,shizzzz,1
23659,hopo,1
23660,8.45,1
23661,09,1
23662,8yr,1
23663,choir,1
23664,chaufau,1
23665,choros,1
23666,toy-toy,1
23667,flippitti,1
23668,asian/chinese,1
23669,nee,1
23670,pv,1
23671,chandler/phoenix,1
23672,riendly,1
23673,spectra,1
23674,drivability,1
23675,prices/portions,1
23676,lame-o,1
23677,10-minutes,1
23678,meat/breast,1
23679,simpler,1
23680,quality/quantity,1
23681,awhiel,1
23682,weekend/holiday,1
23683,torontonians,1
23684,crispylicious,1
23685,12-13,1
23686,heighten,1
23687,cinnamon-y,1
23688,caeser,1
23689,**i,1
23690,april*,1
23691,-first,1
23692,-second,1
23693,*remodeling*,1
23694,9am-6pm,1
23695,sirens,1
23696,redeemable,1
23697,twist..,1
23698,geeeez,1
23699,devestated,1
23700,chaoi,1
23701,sweetspot,1
23702,misleads,1
23703,..none,1
23704,dumpsters..,1
23705,buffetts,1
23706,inhabitable,1
23707,1,400+,1
23708,sparked,1
23709,680+,1
23710,filthiest,1
23711,medieval,1
23712,sure.totally,1
23713,imbeciles,1
23714,constructed,1
23715,childish,1
23716,blondie,1
23717,regina,1
23718,civil,1
23719,swoop,1
23720,prey,1
23721,whatdya,1
23722,kaput,1
23723,towns,1
23724,trumps,1
23725,compulsorily,1
23726,dessert.they,1
23727,spoilt,1
23728,ssooo,1
23729,biyaani,1
23730,2-seat,1
23731,pre-schoolers,1
23732,cacophonous,1
23733,four-top,1
23734,mushroom/onion,1
23735,configured,1
23736,gaines,1
23737,fixer,1
23738,loooool,1
23739,back..fine,1
23740,like.she,1
23741,cubicles,1
23742,food/snacks,1
23743,40-50,1
23744,diner/cafe,1
23745,child-friendly,1
23746,refurbishment,1
23747,745am,1
23748,dynamics,1
23749,boop,1
23750,forewarn,1
23751,6/26,1
23752,concessions,1
23753,hms,1
23754,queho,1
23755,1919,1
